,Unnamed: 0,CollegeName,CourseName,Caste,CutOff,Year
8907,8907," SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)", Mechanical Engineering,LOPENH,73117,2021
8908,8908," SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)", Artificial Intelligence and Data Science,GOPENH,60619,2021
8909,8909," SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)", Artificial Intelligence and Data Science,LOPENH,57033,2021
8910,8910," SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)", Artificial Intelligence and Data Science,GOPENO,71973,2021
8911,8911," SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)", Artificial Intelligence and Data Science,LOPENO,39347,2021
8912,8912," SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)", Artificial Intelligence and Data Science,MI,73530,2021
8913,8913," SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)", Artificial Intelligence and Data Science,TFWS,18930,2021
8914,8914," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Civil Engineering,GOPENH,87562,2021
8915,8915," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Civil Engineering,LOPENH,88141,2021
8916,8916," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Civil Engineering,GOPENH,86200,2021
8917,8917," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Civil Engineering,GOPENO,87444,2021
8918,8918," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Civil Engineering,LOPENO,67872,2021
8919,8919," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Computer Engineering,GOPENH,47096,2021
8920,8920," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Computer Engineering,GSCH,81031,2021
8921,8921," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Computer Engineering,GNT2H,72558,2021
8922,8922," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Computer Engineering,GNT3H,47438,2021
8923,8923," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Computer Engineering,GOBCH,52363,2021
8924,8924," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Computer Engineering,LOPENH,43885,2021
8925,8925," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Computer Engineering,LNT1H,54559,2021
8926,8926," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Computer Engineering,LOBCH,45301,2021
8927,8927," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Computer Engineering,LSCH,61411,2021
8928,8928," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Computer Engineering,GOPENO,44980,2021
8929,8929," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Computer Engineering,GSCO,55243,2021
8930,8930," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Computer Engineering,GVJO,46318,2021
8931,8931," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Computer Engineering,GNT2O,78077,2021
8932,8932," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Computer Engineering,GOBCO,48905,2021
8933,8933," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Computer Engineering,LOPENO,41660,2021
8934,8934," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Computer Engineering,LOBCO,42885,2021
8935,8935," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Computer Engineering,TFWS,30148,2021
8936,8936," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Computer Engineering,EWS,72212,2021
8937,8937," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Information Technology,GOPENH,58486,2021
8938,8938," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Information Technology,GSCH,83752,2021
8939,8939," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Information Technology,GNT1H,77325,2021
8940,8940," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Information Technology,GNT3H,58520,2021
8941,8941," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Information Technology,GOBCH,64520,2021
8942,8942," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Information Technology,LOPENH,52773,2021
8943,8943," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Information Technology,LSCH,56475,2021
8944,8944," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Information Technology,LOBCH,60261,2021
8945,8945," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Information Technology,GOPENO,59875,2021
8946,8946," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Information Technology,GOBCO,63457,2021
8947,8947," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Information Technology,LOPENO,71667,2021
8948,8948," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Information Technology,LOBCO,72582,2021
8949,8949," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Information Technology,TFWS,38733,2021
8950,8950," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Information Technology,EWS,85544,2021
8951,8951," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Electrical Engineering,GOPENH,82411,2021
8952,8952," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Electrical Engineering,LOPENH,85960,2021
8953,8953," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Electrical Engineering,GOPENO,85593,2021
8954,8954," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Electrical Engineering,GOPENO,85082,2021
8955,8955," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Electronics and Telecommunication Engg,GOPENH,86867,2021
8956,8956," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Electronics and Telecommunication Engg,LOPENH,66466,2021
8957,8957," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Electronics and Telecommunication Engg,LOBCH,78314,2021
8958,8958," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Electronics and Telecommunication Engg,GOPENO,72586,2021
8959,8959," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Electronics and Telecommunication Engg,LOPENO,81174,2021
8960,8960," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Electronics and Telecommunication Engg,LOPENO,73610,2021
8961,8961," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Electronics and Telecommunication Engg,LOBCO,68803,2021
8962,8962," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Electronics and Telecommunication Engg,TFWS,70754,2021
8963,8963," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Mechanical Engineering,GOPENH,88227,2021
8964,8964," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Mechanical Engineering,LOPENH,83878,2021
8965,8965," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Mechanical Engineering,GOPENH,82833,2021
8966,8966," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Mechanical Engineering,GOPENO,58043,2021
8967,8967," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Artificial Intelligence and Data Science,GOPENH,67351,2021
8968,8968," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Artificial Intelligence and Data Science,GNT3H,78085,2021
8969,8969," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Artificial Intelligence and Data Science,GOBCH,87795,2021
8970,8970," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Artificial Intelligence and Data Science,LOPENH,64835,2021
8971,8971," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Artificial Intelligence and Data Science,LSCH,86761,2021
8972,8972," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Artificial Intelligence and Data Science,LOBCH,82063,2021
8973,8973," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Artificial Intelligence and Data Science,GOPENO,87169,2021
8974,8974," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Artificial Intelligence and Data Science,LOPENO,71471,2021
8975,8975," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Artificial Intelligence and Data Science,LOBCO,84547,2021
8976,8976," Matoshri College of Engineering and Research Centre, Eklahare, Nashik", Artificial Intelligence and Data Science,TFWS,50309,2021
8977,8977," Vishwabharati Academy's College of Engineering, Ahmednagar", Civil Engineering,GOPENH,70312,2021
8978,8978," Vishwabharati Academy's College of Engineering, Ahmednagar", Civil Engineering,GOPENO,80157,2021
8979,8979," Vishwabharati Academy's College of Engineering, Ahmednagar", Computer Engineering,GOPENH,57558,2021
8980,8980," Vishwabharati Academy's College of Engineering, Ahmednagar", Computer Engineering,GSCH,86594,2021
8981,8981," Vishwabharati Academy's College of Engineering, Ahmednagar", Computer Engineering,GNT2H,60672,2021
8982,8982," Vishwabharati Academy's College of Engineering, Ahmednagar", Computer Engineering,GNT3H,58306,2021
8983,8983," Vishwabharati Academy's College of Engineering, Ahmednagar", Computer Engineering,GOBCH,64536,2021
8984,8984," Vishwabharati Academy's College of Engineering, Ahmednagar", Computer Engineering,LOPENH,53494,2021
8985,8985," Vishwabharati Academy's College of Engineering, Ahmednagar", Computer Engineering,LSCH,60542,2021
8986,8986," Vishwabharati Academy's College of Engineering, Ahmednagar", Computer Engineering,LOBCH,69140,2021
8987,8987," Vishwabharati Academy's College of Engineering, Ahmednagar", Computer Engineering,PWDOPENH,83086,2021
8988,8988," Vishwabharati Academy's College of Engineering, Ahmednagar", Computer Engineering,GOPENO,81762,2021
8989,8989," Vishwabharati Academy's College of Engineering, Ahmednagar", Computer Engineering,LOPENO,59745,2021
8990,8990," Vishwabharati Academy's College of Engineering, Ahmednagar", Computer Engineering,GOBCO,67007,2021
8991,8991," Vishwabharati Academy's College of Engineering, Ahmednagar", Computer Engineering,LSCO,68600,2021
8992,8992," Vishwabharati Academy's College of Engineering, Ahmednagar", Computer Engineering,LNT2O,65953,2021
8993,8993," Vishwabharati Academy's College of Engineering, Ahmednagar", Computer Engineering,LOBCO,61305,2021
8994,8994," Vishwabharati Academy's College of Engineering, Ahmednagar", Computer Engineering,TFWS,42510,2021
8995,8995," Vishwabharati Academy's College of Engineering, Ahmednagar", Computer Engineering,EWS,70627,2021
8996,8996," Vishwabharati Academy's College of Engineering, Ahmednagar", Mechanical Engineering,GOPENH,87710,2021
8997,8997," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Civil Engineering,GOPENH,75656,2021
8998,8998," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Civil Engineering,LOPENH,81299,2021
8999,8999," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Civil Engineering,GOPENH,81785,2021
9000,9000," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Civil Engineering,GOPENO,73030,2021
9001,9001," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Civil Engineering,LOPENO,74661,2021
9002,9002," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Civil Engineering,LOPENO,79008,2021
9003,9003," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Civil Engineering,LOBCO,79985,2021
9004,9004," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Civil Engineering,TFWS,55323,2021
9005,9005," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Civil Engineering,EWS,70085,2021
9006,9006," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,GOPENH,32100,2021
9007,9007," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,GSCH,66810,2021
9008,9008," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,GSTH,84258,2021
9009,9009," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,GVJH,63985,2021
9010,9010," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,GNT1H,51468,2021
9011,9011," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,GNT2H,66475,2021
9012,9012," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,GNT3H,35401,2021
9013,9013," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,GOBCH,34991,2021
9014,9014," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,LOPENH,28837,2021
9015,9015," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,LSCH,80222,2021
9016,9016," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,LNT1H,40618,2021
9017,9017," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,LNT2H,57145,2021
9018,9018," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,LOBCH,28260,2021
9019,9019," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,LVJH,72417,2021
9020,9020," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,GOPENO,39999,2021
9021,9021," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,GSCO,85608,2021
9022,9022," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,GVJO,65064,2021
9023,9023," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,GNT1O,56581,2021
9024,9024," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,GNT2O,45367,2021
9025,9025," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,GOBCO,42922,2021
9026,9026," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,LOPENO,36054,2021
9027,9027," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,LSCO,70883,2021
9028,9028," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,LNT3O,76079,2021
9029,9029," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,LOBCO,40483,2021
9030,9030," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,DEFOPENS,68869,2021
9031,9031," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,TFWS,17568,2021
9032,9032," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Computer Engineering,EWS,40987,2021
9033,9033," Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", Electrical Engineering,GOPENH,81843,2021
